sk	M	a	lng	mx
6491	1000	1.04571285296867	36	-7.62002782196717
6492	100	1.00785021538679	5	-8.01781855424848
6493	100	1.0550451400429	43	-7.43626640816769
6495	10	1.17092573837527	124	-2.54901251968939
6497	1	1.03687663697197	28	-7.76016635363377
6498	1000	1.0425409647951	32	-7.68278141130284
6499	100	1.0150315543379	11	-7.98558246614814
6501	10	1.05131983446421	40	-7.54108773848798
6503	1	1.06328579075883	53	-7.30794877310516
6504	1	1.08362995288129	69	-6.77784173942535
6505	100	1.02221125549932	16	-7.93782956027707
6510	10	1.14718311897408	107	-3.84331780796962
6512	1000	1.05606776617037	49	-7.46704249834588
6514	1000	1.06814756050129	59	-7.10427471892357
6516	1000	1.05803320933605	53	-7.35252040793669
6517	100	1.02959628856955	24	-7.87451962376605
6520	1000	1.01802890539329	14	-7.97158937323926
6521	1	1.2122657499421	136	-0.359383903282404
6522	1000	1.07614999918184	63	-6.60160903166634
6523	1000	1.02925891162073	30	-7.84564641236626
6527	1000	1.03987224735587	41	-7.60347375624259
6529	10	1.17750848405794	114	-2.48172617402822
6531	10	1.08773631737693	68	-6.15270284925265
6532	10	1.14635796603727	97	-4.03305237489586
6535	1	1.11430552795897	81	-5.38401833978984
6536	1000	1.05937283697609	47	-7.09077492753074
6537	1000	1.08480395013885	62	-6.39595203904844
6538	1	1.16478080571974	100	-3.61998203641357
6539	1000	1.1916984483419	113	-2.32832557188949
6540	1	1.02179439996739	24	-7.87330615491137
6541	1	1.04328411805419	35	-7.51482180810848
6544	1	1.10357009495335	66	-6.2008849851381
6545	100	1.01406417418623	14	-7.9713949034362
6546	1	1.05642418155155	36	-7.37003830371372
6550	10	1.0615582793249	34	-7.39859676180351
6552	1000	1.07460469899417	40	-7.23161778752194
6556	100	1.12135546741092	63	-6.41910074170729
6557	1000	1.08942251055927	46	-7.14423796606885
6558	1000	1.15066522369307	74	-5.49421456468189
6560	1	1.07593321267349	36	-7.43446621844011
6563	1	1.07496368250542	36	-7.4995692321986
6564	1	1.06953329658387	33	-7.57539004244669
6565	100	1.14522027403235	71	-5.52996539959926
6568	1000	1.03909352730229	16	-7.89323047538576
6569	1000	1.12273790711544	62	-6.07919722617273
6570	1000	1.08037682612813	46	-7.28928976516465
6573	1	1.26953758178711	154	-0.0328618911639476
6575	100	1.10983856786152	59	-6.10563927600067
6576	1000	1.13779885135213	76	-5.14290434649941
6577	1000	1.05554539465969	38	-7.48687453734781
6580	10	1.08265631779735	48	-6.70675506317702
6583	1000	1.17112284756815	109	-4.11192339335465
6584	10	1.06183959383688	39	-7.19352700500376
6590	1000	1.08669675337887	43	-6.78388642662772
6591	10	1.03332552784359	23	-7.75969166794538
6594	10	1.02732316395764	18	-7.86589589391319
6595	100	1.06393936650604	29	-7.40406465632941
6596	1000	1.01445054569983	11	-7.97900252738336
6601	100	1.01035668475888	4	-8.01611432204756
6604	1	1.01353991746321	5	-8.01021973934762
6606	10	1.0689499940827	19	-7.68860694527528
6608	100	1.18037641075564	102	-4.89223989876888
6610	1	1.04084069661356	10	-7.93074144502229
6611	1	1.0140762180511	2	-8.01972445656778
6612	100	1.18777904373499	114	-3.26509918199135
6615	100	1.05470604823793	16	-7.86006869484346
6616	1000	1.06783284231089	32	-7.73283073196384
6618	100	1.01185491837227	2	-8.02174623966241
6620	100	1.09751614038849	88	-5.59827552845065
6626	10	1.05809908009846	76	-6.4191149639106
6629	1000	1.07067966221651	82	-5.43821679639149
6631	100	1.04220174914168	68	-6.7439420852984
6632	1	1.11081051242418	105	-3.24950679683447
6633	10	1.09661550448827	95	-4.01789887757039
6635	10	1.06567113781616	76	-5.55638488388378
6637	100	1.07089055780201	77	-5.34361352453315
6638	10	1.08395364247657	82	-4.80861398793499
6639	100	1.10689082220208	95	-3.77376601307268
6641	10	1.12584073971126	107	-3.06824219392554
6642	10	1.07497565646199	72	-5.40227471732948
6643	100	1.06967580757122	69	-5.66223409216942
6644	100	1.05006115908552	59	-6.48406196492583
6645	1000	1.09570267705817	79	-4.74001538164227
6648	1	1.01585133294941	39	-7.72985510516122
6650	1	1.0203023806162	40	-7.63586253322442
6653	1000	1.04630800323994	47	-6.9765055681467
6655	10	1.24176736177961	170	-0.0658879312160637
6657	100	1.08865235176675	57	-5.93968089077529
6659	10	1.1125436653673	64	-5.41779273780445
6661	1	1.1967517499508	122	-3.03581143315778
6663	1	1.14880104554573	81	-4.80993443121165
6665	1000	1.11609380338694	56	-5.89408736253779
6667	1000	1.10979991499415	49	-6.22623669591991
6668	1	1.04724521252342	28	-7.5136166954882
6669	100	1.04648893878962	26	-7.55342063037817
6670	100	1.0026999186298	4	-8.02396101337672
6675	100	1.00874797637035	6	-8.01298982447064
6676	1000	1.1468568173294	53	-6.34400505708034
6677	1	1.15816767580437	62	-6.2181484030061
6678	1	1.06629085516719	20	-7.61276436348906
6679	10	1.03659490453455	12	-7.89195269988309
6680	10	1.11019037387655	30	-7.1914279509892
6681	1	1.17086019859151	75	-6.32471020928798
6685	1000	1.01235520243048	2	-8.02058931631487
6687	1	1.08722531599782	20	-7.65727075204393
6689	1000	1.02751876882414	4	-7.99932953837282
6691	1000	1.18492118991567	132	-4.06420313202274
6692	100	1.03037012939674	5	-7.99212494336852
6695	10	1.04170737850607	11	-7.94082559091092
6696	100	1.16422379112119	148	-2.87370656889109
6700	10	1.05705195845426	67	-7.41380346237703
6702	100	1.09734581655817	117	-4.90544982909341
6703	1	1.03772283094888	58	-7.65213280780688
6704	1000	1.01594520285013	13	-7.99068649324588
6705	100	1.13194351063872	151	-2.31585884435259
6706	1	1.1058880945325	134	-3.80801882498963
6709	1000	1.10270280834176	132	-3.87977851430979
6710	1000	1.05171673894126	80	-6.50377456828966
6711	1000	1.08808175385703	120	-4.6368124433651
6712	1000	1.01015446334707	31	-7.966991108674
6714	1000	1.15064782213644	162	-0.795332699520292
6717	10	1.13909577852985	151	-1.86905203047175
6719	100	1.01249442706654	38	-7.86382035862836
6720	1	1.13214228439045	142	-2.59399930530045
6721	10	1.0360967328766	59	-7.15919596970383
6722	1	1.11965026302647	132	-3.51343679196506
6723	1	1.0414332757879	61	-7.0291077493004
6725	10	1.11614682644298	126	-3.9646510434962
6726	100	1.13954203525158	139	-2.70032956721791
6727	1	1.09620095416704	110	-5.06394593358516
6733	1	1.04628769141977	51	-7.18274583103424
6734	100	1.06711667755114	69	-6.60976599281056
6738	1000	1.0865086127804	85	-6.20776736531981
6739	1	1.00768859254584	13	-7.99869969367823
6741	1	1.10268283602931	96	-5.83762547313609
6742	100	1.04922086726338	42	-7.38905963062989
6743	1000	1.00766398318521	11	-8.00231864453901
6745	100	1.00179066625198	1	-8.02549199584102
6748	10	1.18011447248212	139	-1.8198478877728
6753	10	1.0891082017571	75	-6.81181501927406
6756	100	1.14732714374158	112	-3.98464327568612
6758	1000	1.09073988667246	78	-6.79757592658797
6760	1000	1.08050037334955	71	-7.06874645255281
6761	1	1.05118255805063	35	-7.67146920104197
6763	1	1.01769879116335	9	-7.99007084546631
6764	1000	1.01867115250792	10	-7.98504526154092
6765	10	1.03651647665354	24	-7.84547399494601
6768	10	1.00578813779218	2	-8.02363757456542
6771	10	1.08145685125731	78	-6.29121767866288
6772	10	1.07791989628406	77	-6.38875429313964
6779	1000	1.13542570296341	120	-3.12915090312568
6781	100	1.00222306352357	1	-8.025574108407
6783	1	1.07423748653884	74	-5.98832382637284
6784	1000	1.1606310362403	145	-1.95810702487319
6786	1000	1.02109160293362	38	-7.84139094866736
6789	1	1.07359611058961	69	-6.0614655688452
6791	100	1.1390376909917	119	-3.42305889992904
6792	100	1.03451589184886	46	-7.44731333616896
6794	100	1.17153089693646	147	-2.21671956544879
6796	1	1.05717803512538	54	-6.8036858597762
6798	1000	1.04281221341113	45	-7.27855978603421
6800	1000	1.21506060567471	177	-0.753011158501699
6801	1	1.02401299265623	32	-7.75529433630151
6802	1000	1.20398549076582	165	-1.66024826643996
6803	1	1.0456838363962	41	-7.30901737206114
6806	10	1.04800336259138	38	-7.34626248784131
6808	1	1.07660935817859	48	-6.75134165397333
6811	1000	1.02465175127434	22	-7.84602518054124
6812	1	1.23311316104448	176	-0.962913066618471
6815	1000	1.04585912909395	27	-7.62013874552311
6819	1	1.00450898230983	3	-8.02361960152366
6821	1	1.0187315513763	10	-7.97299147364383
6823	1000	1.09683914310134	41	-7.0917219584588
6824	1000	1.06749330825352	26	-7.56324866414213
6825	1	1.03999925035494	15	-7.85991522917186
6826	100	1.12290611838045	62	-6.74168369567128
6827	100	1.05290782098242	19	-7.77097940790792
6829	1	1.06963127886958	25	-7.62696121004288
6830	1	1.02192222947307	7	-7.9909335511381
6833	100	1.05621785566684	18	-7.80139923684479
6835	10	1.04310868766265	14	-7.89747577163666
6836	1000	1.1128603129017	92	-6.79750297340947
6838	100	1.02852634684176	9	-7.97155881714892
6840	1000	1.12630249010742	124	-5.02332693278094
6841	1	1.06164072648196	42	-7.65339878912036
6842	10	1.02596365139948	10	-7.97461849027247
6843	1000	1.04455471969677	28	-7.82276200144818
6846	1	1.01853102864113	8	-7.99679851688846
6848	1000	1.0351755547178	38	-7.82536672071493
6849	100	1.01482470531487	9	-7.99978385235548
6851	100	1.0699123182262	101	-6.12095762782729
6853	100	1.03501719634302	65	-7.62397878517911
6854	100	1.03522744156432	67	-7.56232188602814
6856	100	1.10441024008642	138	-3.45033720415304
6858	1	1.09383696309209	131	-4.04418046523914
6859	100	1.10176147913218	136	-3.49177037384361
6860	100	1.1033935835978	136	-3.37653648299659
6864	10	1.13195561745427	151	-1.49302998388358
6870	1	1.0524280690499	84	-6.40530223582396
6872	1000	1.0138138074751	42	-7.86086251556432
6874	100	1.02059711843549	51	-7.67473595780519
6875	1000	1.14652622941643	149	-1.13975804057634
6879	1	1.06763533230082	91	-5.91261362568769
6880	10	1.09558686491346	113	-4.62152674900316
6881	100	1.07536375104356	96	-5.63346619402775
6883	1000	1.0869174229832	104	-5.20521415549264
6885	10	1.15609623282631	142	-1.37291866426395
6887	1	1.02393287680729	42	-7.66446684682842
6888	10	1.05477326943269	67	-6.77076774718761
6890	1000	1.09786487837986	102	-5.15904144131248
6891	1	1.03557867786042	48	-7.4275045843485
6894	100	1.09261616839668	94	-5.63223762724741
6896	100	1.1487902364282	123	-2.90883869469066
6897	1000	1.08151478595092	81	-6.21388930514241
6898	100	1.04236146554818	45	-7.39641405507077
6902	1000	1.14022956679215	110	-3.92992734856364
6903	100	1.10439077134491	90	-5.71758266020211
6908	10	1.06760873800726	55	-7.08186467086064
6910	10	1.16521830060405	117	-2.88687642878761
6911	100	1.04614335241527	35	-7.5935153412702
6914	1000	1.17694846863637	121	-2.36945327919847
6920	1000	1.00870187984661	5	-8.01757973715882
6921	1000	1.07239856749897	58	-7.22047634188509
6922	100	1.06426710604369	51	-7.39470710925583
6923	100	1.14209988993188	97	-4.25755399852323
6924	1	1.09727013551326	74	-6.34284295305721
6925	100	1.06006112547356	49	-7.47078860764924
6927	100	1.01167962144974	6	-8.01150734327279
6928	1000	1.16025856442974	109	-3.14505811918214
6929	10	1.09141672787709	71	-6.33131630356226
6934	1000	1.01404781852194	9	-7.99960906914345
6935	10	1.08540748014112	67	-6.28252068890906
6941	1	1.02507260271597	29	-7.88546704273719
6942	10	1.0799217421756	63	-6.26328378091879
6943	1	1.01897082309164	23	-7.93894216172858
6947	1000	1.23116370235123	137	-0.104183824466384
6948	1	1.06062117847658	51	-6.89647989880275
6949	1000	1.11098038745763	75	-5.22827146152988
6951	1000	1.02061889387842	29	-7.86277697396682
6956	1	1.06130918971547	44	-7.0095430102919
6958	1000	1.03102250915179	30	-7.69181154731079
6959	1	1.017474848915	21	-7.91138687781019
6960	1000	1.0539732529465	37	-7.27335851136298
6961	100	1.02098151867958	22	-7.87054807306475
6962	1000	1.01670797376171	19	-7.92622737410362
6963	100	1.09900358973985	51	-6.39664675246705
6964	10	1.04305228508357	28	-7.57799445299959
6968	100	1.19515328360238	94	-4.29019708964195
6969	10	1.21458573227977	102	-3.54605019135926
6970	1000	1.0521216313699	25	-7.59561545216069
6973	1000	1.12875111049	56	-6.49435045648462
6975	100	1.11892109345948	47	-6.81018522534849
6977	10	1.01926272263282	8	-7.98604475567835
6978	1000	1.23879253008664	107	-2.92345500566265
6979	100	1.01853967522157	6	-7.99826046468845
6980	1	1.11950410182147	47	-7.04798875921266
6981	1000	1.13318437646869	58	-6.8503114106666
6982	100	1.10931114246453	41	-7.25916475672118
6985	1	1.08014990917651	24	-7.64274441804911
6988	1000	1.0441532397822	11	-7.91879226532757
6991	1000	1.04286421583862	13	-7.91692314685735
6993	1000	1.07135167821353	47	-7.52509817996982
6996	100	1.04923935901584	39	-7.74146388270084
6998	1000	1.0657504218379	52	-7.07846551357528
6999	100	1.02773030770787	25	-7.92436494581748
7000	100	1.2323470630569	128	-0.171616861919792
7002	1000	1.03256960587527	37	-7.72827524022262
7003	1	1.14702864984344	93	-3.89213140631664
7004	1000	1.16102773847638	98	-3.37632998390566
7008	1	1.12035262101214	78	-5.04460229500045
7011	100	1.00539128263187	10	-8.01471880780115
7012	10	1.13460484946158	80	-4.88907227577591
7017	1	1.15087370064139	79	-4.92300423279815
7018	1000	1.01682575490807	19	-7.91231053641852
7019	1000	1.12414276505906	65	-5.83636342260559
7022	1	1.05371965966716	28	-7.48217356775905
7024	1000	1.24883795392856	107	-1.95353903646429
7027	1000	1.00660209367516	4	-8.01869798967469
7028	10	1.07363340960009	27	-7.42621677449558
7032	1	1.00984100017699	3	-8.01771480806307
7034	100	1.07423638474323	22	-7.61691297700395
7036	1000	1.02185071389581	6	-7.99371238777556
7037	1000	1.07128394144249	19	-7.71466573467347
7038	10	1.01237643072938	2	-8.01971936105584
7039	100	1.08057734454131	25	-7.64253894412919
7040	1	1.08525239432743	30	-7.58812291184465
7043	100	1.11380867510053	53	-6.93153757999527
7044	100	1.08313896213445	40	-7.53846190434858
7045	10	1.0856692825035	45	-7.40919256711875
7046	1000	1.01315953138194	2	-8.02030073782962
7049	100	1.26142423731862	126	-0.482971801017377
7051	10	1.11717438775609	62	-5.72678062689184
7057	100	1.05059468652515	38	-7.37581225104114
7058	10	1.02019484087701	22	-7.93141270652613
7059	1	1.08861502945155	50	-6.38801942155073
7060	1000	1.02156298815996	24	-7.87916670688954
7061	1	1.076771745175	44	-6.73811998881452
7062	1000	1.07630844557694	43	-6.77848525515878
7063	100	1.10086187111714	51	-6.22417476208739
7064	1000	1.10913749059472	53	-6.08542111105038
7067	1	1.28816250324518	133	-0.228830186416705
7068	10	1.05871441235707	31	-7.35435252520309
7069	1000	1.18269135904138	84	-4.6765396998597
7070	10	1.03982327400388	23	-7.6949883569709
7073	1000	1.03881079727481	19	-7.77612884626943
7074	1000	1.12093367492553	43	-6.59724369094971
7075	100	1.05897490594672	23	-7.58797873010363
7076	1	1.11189766564985	37	-6.89060315159754
7079	1000	1.12606298612372	39	-6.87412661165772
7082	1	1.05345016542364	14	-7.82106110310283
7083	100	1.0598360026172	15	-7.78839690019402
7087	10	1.09356625288444	24	-7.57243780076731
7089	10	1.0586046872002	13	-7.85698014108005
7090	1	1.14752339058035	65	-6.67695471808785
7094	100	1.13569761496359	69	-6.39498159858467
7095	100	1.04849145409075	14	-7.89717575411537
7098	100	1.02383329740167	6	-7.99762807602101
7104	10	1.12559409281429	79	-5.00040912074132
7105	10	1.02087941326505	14	-7.96982429956635
7106	1	1.0801927330485	59	-6.59391665814069
7107	1	1.03778670344022	36	-7.74766453537147
7109	10	1.06642896033741	53	-6.91579250931301
7112	1	1.09555908397616	64	-5.89618486793764
7115	10	1.1248681206034	78	-4.95958561828303
7117	1000	1.22916973983728	142	-1.00792194183289
7118	1	1.24121257471404	148	-0.475600640694557
7121	10	1.1765042629519	109	-3.54951328810276
7124	10	1.04178374427453	33	-7.53726711924527
7126	1000	1.01784336863341	20	-7.92485737859328
7128	1000	1.11447881180936	59	-5.99134288869658
7129	10	1.04485889909985	29	-7.54972135751517
7131	1000	1.03551551656572	24	-7.7239571172672
7132	1000	1.01310485453847	12	-7.9798891450321
7134	100	1.05358447890522	27	-7.51968837842017
7140	10	1.19104594805837	98	-5.15045837594917
7142	1000	1.02565530804897	10	-7.94699309121745
7146	1	1.00838506970932	2	-8.0228429844106
7147	100	1.08297648367442	23	-7.57129802296769
7148	1	1.10198567094895	32	-7.38718388554614
7151	10	1.05709087557012	14	-7.84523668342954
7153	1000	1.04187637675851	9	-7.93607740806284
7154	1000	1.17485274365812	104	-4.29767960285845
7155	1	1.09196548219244	51	-7.50361984963204
7158	100	1.10423328166319	76	-6.54681944267618
7160	1	1.14902640639246	111	-3.65602699678368
7162	100	1.03375384554232	18	-7.92963565988643
7163	1000	1.15512241566508	125	-2.56534065809426
7166	100	1.07696279438773	77	-5.99114434993801
7167	1	1.01138697182162	6	-8.01356840724621
7172	1	1.05153484072017	64	-6.67353485826861
7176	100	1.19007486209843	150	-0.277579592599751
7177	1	1.10294258619187	93	-4.58554792150485
7181	10	1.03008587709944	46	-7.40895323058416
7183	10	1.09970393010507	83	-5.0997560331508
7188	10	1.09214237732239	70	-5.75855177388964
7189	1000	1.13537722720176	98	-4.37116868331311
7190	10	1.09988436158455	72	-5.65309098180684
7192	10	1.13044689800158	90	-4.8470551146477
7193	100	1.12335327456166	83	-5.19299694068166
7200	10	1.05192427167713	32	-7.43900315131443
7201	100	1.03048996684043	22	-7.78981891090822
7202	1	1.24785901650047	144	-0.762750272487438
7203	1	1.02290182450607	17	-7.89759994922028
7205	10	1.02834711150181	17	-7.86927129598108
7208	1000	1.05206978937747	22	-7.6790046273938
7210	10	1.03329946278801	14	-7.88823434898374
7212	100	1.04054618470047	15	-7.8555102337501
7214	100	1.06974366104245	25	-7.61132957261392
7217	1	1.07034158617423	24	-7.65489556253301
7219	1	1.0353316154519	10	-7.93949234118715
7221	1	1.12331540607989	71	-6.61864383920892
7222	1000	1.052637837917	18	-7.83485488405759
7223	1000	1.08007580479758	42	-7.50894088614513
7227	1	1.04494410969742	21	-7.85597554223273
7229	10	1.07378767253818	56	-7.2735827014565
7231	100	1.03151057405661	19	-7.91973157248463
7232	100	1.19658359219881	143	-1.25673009495708
7233	100	1.01215667503573	6	-8.01188737582292
7236	1000	1.0918280574443	77	-5.99885458195235
7238	10	1.06252975876987	59	-6.96648889045204
7239	1	1.04346477090119	46	-7.49539154168928
7242	1	1.00438788599662	3	-8.02392936941409
7243	100	1.20098727613629	151	-0.658062857381444
7247	10	1.11291163490279	88	-5.16782425979135
7249	1000	1.07506259611188	62	-6.55431300498709
7251	1000	1.00977350826659	13	-7.9929959551498
7252	10	1.15305027169719	110	-3.80538075568274
7255	10	1.06763970397099	51	-6.946835767354
7258	1000	1.01590057175556	17	-7.95321449336885
7261	1000	1.03344133281928	27	-7.76410003735042
7262	1000	1.10242230358006	67	-6.26521421324321
7264	1	1.0979899415402	62	-6.47817197106881
